domatia,label,_key,length
0,Psychotria_wawrae,195,0.01512017976
0,Psychotria_rufipilis,196,1.0000005e-06
0,Psychotria_officinalis,197,0.0216360096
0,Psychotria_buchtienii,198,1.0000005e-06
0,Psychotria_parvifolia,199,0.005988398937
0,Psychotria_aguilarii,200,0.004233319864
1,Myrmecodia_armata,201,0.007124382294
0,Psychotria_stachyoides,202,0.02607800986
0,Psychotria_variegata,203,0.02101898462
0,Psychotria_ficigemma,204,1.0000005e-06
1,Myrmecodia_sterrophylla,205,0.01578975659
0,Psychotria_grandis,206,0.002565877839
0,Psychotria_borucana,207,0.01870373801
0,Notopleura_uliginosa,208,0.03535122696
1,Hydnophytum_vaccinifolium,209,0.007591805354
0,Psychotria_tephrosantha,210,1.0000005e-06
0,Rennellia_elliptica,211,0.05383666265
0,Psychotria_brachyanthoides,212,0.0285012663
1,Squamellaria_tenuiflora,213,0.009755341571
1,Psychotria_amboniana,214,0.009665011234
1,Squamellaria_imberbis,215,0.023482083
0,Psychotria_cenepensis,216,0.01463812351
0,Psychotria_suerrensis,217,0.001408692871
0,Psychotria_megistophylla,218,0.008605023671
1,Psychotria_conocarpa,219,0.01615130915
0,Notopleura_dukei,220,1.0000005e-06
0,Psychotria_sarmentosa,221,0.005863322944
1,Hydnophytum_hellwigii,222,0.02843002822
0,Psychotria_urbaniana,223,0.009107599701
0,Psychotria_obovata,224,0.0122240756
0,Psychotria_lepiniana,225,0.004133224773
0,Psychotria_pulchristipula,226,0.04186079137
1,Psychotria_remota,227,0.001692413377
1,Psychotria_armandii,228,0.01018391035
1,Psychotria_kirkii,229,0.02212799445
0,Psychotria_himanthophylla,230,0.007386380772
0,Psychotria_cascajalensis,231,0.001784869258
0,Psychotria_parkeri,232,0.02430755759
0,Psychotria_brachyantha,233,1.0000005e-06
0,Psychotria_dorotheae,234,1.0000005e-06
0,Psychotria_serpens,235,0.01572144493
1,Psychotria_faucicola,236,0.002478959051
0,Psychotria_cinerea,237,0.006552242499
0,Psychotria_anceps,238,0.01558673184
0,Psychotria_lucens,239,0.008098810955
0,Psychotria_exilis,240,0.008803119607
0,Psychotria_ankarensis,241,0.002043517288
0,Saldinia_boiviniana,242,0.00896508788
0,Psychotria_psychotrioides,243,1.0000005e-06
0,Psychotria_comorensis,244,0.04678527636
0,Psychotria_medusula,245,0.03031732847
1,Squamellaria_kajewskii,246,1.0000005e-06
0,Psychotria_tenuifolia,247,0.008806292525
0,Amaracarpus_muscifer,248,1.0000005e-06
0,Psychotria_hombroniana,249,0.006377062
0,Psychotria_glomerulata,250,0.01325215851
0,Psychotria_leratii,251,0.002252217712
0,Psychotria_umbrosa,252,0.02553164514
0,Psychotria_psychotriifolia,253,0.009272969172
0,Streblosa_myriocarpa,254,0.03915225312
0,Psychotria_mariana,255,0.006589013857
0,Psychotria_pseudinundata,256,0.007286112883
0,Psychotria_hexandra,257,0.0276357692
0,Psychotria_panamensis,258,0.006745070111
0,Psychotria_nubiphila,259,1.0000005e-06
1,Squamellaria_major,260,0.004677342615
0,Saldinia_myrtilloides,261,0.006477679569
0,Psychotria_pubescens,262,0.007006110717
1,Myrmecodia_gracilispina,263,0.005672380597
0,Psychotria_correae,264,1.0000005e-06
0,Psychotria_saltatrix,265,0.0229202418
0,Psychotria_arborea,266,0.02317592321
0,Psychotria_mexiae,267,1.0000005e-06
0,Psychotria_eminiana,268,0.02558159828
0,Amaracarpus_grandifolius,269,1.0000005e-06
0,Psychotria_recordiana,270,0.003545769234
0,Psychotria_comptonii,271,0.008855554837
0,Psychotria_gabonica,272,1.0000005e-06
0,Psychotria_homolleae,273,0.01033976846
1,Myrmecodia_aureospina,274,0.003846691199
0,Psychotria_expansissima,275,0.009056303233
1,Hydnophytum_tortuosum,276,0.02514327517
0,Psychotria_solfiana,277,0.002008309208
1,Psychotria_carthagenensis,278,0.00624319592
1,Hydnophytum_vitisidaea,279,0.01921850353
0,Psychotria_tenuissima,280,0.008246426247
0,Psychotria_cardiochlamys,281,0.01146267535
1,Psychotria_punctata,282,0.02181241425
0,Psychotria_fractinervata,283,0.01968076962
1,Hydnophytum_puffii,284,0.005881755381
1,Psychotria_trisulcata,285,0.01758384046
0,Notopleura_polyphlebia,286,1.0000005e-06
1,Psychotria_gossweileri,287,0.01201278699
1,Psychotria_leucopoda,288,0.02123568743
0,Danais_fragrans,289,0.155696374
0,Psychotria_darwiniana,290,0.01302967524
0,Psychotria_calva,291,1.0000005e-06
1,Hydnophytum_moseleyanum,292,0.03197325165
0,Ronabea_latifolia,293,1.0000005e-06
0,Psychotria_limonensis,294,0.008016200876
0,Psychotria_trichophoroides,295,0.01872390195
0,Psychotria_andapae,296,0.002868960002
0,Psychotria_hainanensis,297,0.002542377187
1,Psychotria_camerunensis,298,1.0000005e-06
0,Psychotria_eggersii,299,0.0234176605
1,Myrmecodia_dahlii,300,0.0143999966
0,Psychotria_moratii,301,0.004011253829
0,Psychotria_microglossa,302,0.007190557233
0,Psychotria_kimuenzae,303,1.0000005e-06
1,Psychotria_viridis,304,0.0177453409
1,Myrmephytum_beccarii,305,0.004672674138
0,Psychotria_lucentifolia,306,0.009123473728
0,Psychotria_camptopus,307,0.02773383529
0,Psychotria_jefensis,308,0.004393268097
0,Saldinia_subacuminata,309,0.005842062788
0,Psychotria_pumila,310,0.006895908662
0,Psychotria_batopedina,311,0.004777755997
0,Psychotria_milnei,312,0.001809744523
0,Psychotria_temehaniensis,313,0.00441576056
0,Psychotria_carnea,314,0.0009377547601
0,Psychotria_solitudinum,315,1.0000005e-06
0,Psychotria_mariniana,316,0.006500239007
0,Psychotria_aneityensis,317,0.01338356876
0,Psychotria_lyciiflora,318,0.01474956548
1,Psychotria_schliebenii,319,0.01056457477
0,Psychotria_fauriei,320,0.002630607969
0,Psychotria_borbonica,321,0.009625042218
0,Psychotria_linearisepala,322,0.01096409654
0,Psychotria_brackenridgei,323,1.0000005e-06
0,Psychotria_diguana,324,0.01641598506
0,Psychotria_brasiliensis,325,0.02167123474
0,Psychotria_fendleri,326,0.009079748702
1,Psychotria_hoffmannseggiana,327,1.0000005e-06
0,Psychotria_comperei,328,0.01267660101
0,Psychotria_bakossiensis,329,0.0060161306
1,Myrmecodia_horrida,330,0.003416066576
0,Psychotria_ligularis,331,0.02832739218
0,Psychotria_incompta,332,0.06998672862
0,Psychotria_revoluta,333,0.02938078284
0,Psychotria_nummularioides,334,1.0000005e-06
0,Psychotria_pritchardii,335,0.0005493987853
0,Psychotria_pyrrotricha,336,0.01175470777
